248,0.862784,29.1495,204.932
249,0.850486,29.1616,205.017
250,0.838362,29.1736,205.101
251,0.82641,29.1854,205.184
252,0.814628,29.197,205.266
253,0.803013,29.2084,205.346
254,0.791563,29.2197,205.425
255,0.780276,29.2309,205.503
256,0.769149,29.2418,205.58
257,0.758179,29.2526,205.656
258,0.747366,29.2633,205.731
259,0.736705,29.2738,205.805
260,0.726196,29.2842,205.878
261,0.715837,29.2944,205.949
262,0.705624,29.3044,206.02
263,0.695556,29.3144,206.089
264,0.685631,29.3242,206.158
265,0.675848,29.3338,206.226
266,0.666203,29.3433,206.292
267,0.656695,29.3527,206.358
268,0.647322,29.3619,206.423
269,0.638083,29.371,206.487
270,0.628975,29.38,206.55
271,0.619996,29.3889,206.612
272,0.611146,29.3976,206.673
273,0.602421,29.4062,206.733
274,0.59382,29.4147,206.793
275,0.585342,29.423,206.851
276,0.576985,29.4313,206.909
277,0.568746,29.4394,206.966
278,0.560625,29.4474,207.022
279,0.55262,29.4553,207.078
280,0.544729,29.463,207.132
281,0.536951,29.4707,207.186
282,0.529283,29.4783,207.239
283,0.521725,29.4857,207.291
284,0.514275,29.4931,207.343
285,0.506931,29.5003,207.393
286,0.499692,29.5074,207.443
287,0.492557,29.5145,207.493
288,0.485523,29.5214,207.541
289,0.47859,29.5282,207.589
290,0.471756,29.535,207.636
291,0.465019,29.5416,207.683
292,0.458379,29.5482,207.729
293,0.451833,29.5546,207.774
294,0.445382,29.561,207.819
295,0.439022,29.5672,207.863
296,0.432754,29.5734,207.906
297,0.426575,29.5795,207.949
298,0.420484,29.5855,207.991
299,0.414481,29.5914,208.032
300,0.408563,29.5973,208.073
301,0.40273,29.603,208.113
302,0.396981,29.6087,208.153
303,0.391313,29.6143,208.192
304,0.385727,29.6198,208.231
305,0.380221,29.6252,208.269
306,0.374793,29.6306,208.306
307,0.369444,29.6358,208.343
308,0.36417,29.641,208.38
309,0.358972,29.6462,208.416
310,0.353849,29.6512,208.451
311,0.348799,29.6562,208.486
312,0.343821,29.6611,208.521
313,0.338914,29.6659,208.555
314,0.334077,29.6707,208.588
315,0.32931,29.6754,208.621
316,0.324611,29.68,208.653
317,0.319979,29.6846,208.685
318,0.315413,29.6891,208.717
319,0.310912,29.6935,208.748
320,0.306476,29.6979,208.779
321,0.302104,29.7022,208.809
322,0.297794,29.7065,208.839
323,0.293545,29.7106,208.868
324,0.289357,29.7148,208.897
325,0.285229,29.7188,208.926
326,0.281161,29.7229,208.954
327,0.27715,29.7268,208.982
328,0.273197,29.7307,209.009
329,0.2693,29.7345,209.036
330,0.265458,29.7383,209.063
331,0.261672,29.7421,209.089
332,0.25794,29.7457,209.115
333,0.254261,29.7494,209.14
334,0.250635,29.7529,209.165
335,0.247061,29.7565,209.19
336,0.243537,29.7599,209.214
337,0.240064,29.7634,209.238
338,0.236641,29.7667,209.262
339,0.233266,29.7701,209.285
340,0.22994,29.7733,209.308
341,0.226661,29.7766,209.331
342,0.223429,29.7798,209.353
343,0.220243,29.7829,209.375
344,0.217103,29.786,209.397
345,0.214008,29.789,209.419
346,0.210956,29.7921,209.44
347,0.207949,29.795,209.461
348,0.204984,29.7979,209.481
349,0.202061,29.8008,209.501
350,0.199181,29.8037,209.521
351,0.196341,29.8065,209.541
352,0.193542,29.8092,209.56
353,0.190783,29.8119,209.579
354,0.188063,29.8146,209.598
355,0.185382,29.8173,209.617
356,0.18274,29.8199,209.635
357,0.180135,29.8224,209.653
358,0.177567,29.825,209.671
359,0.175036,29.8275,209.688
360,0.172541,29.8299,209.706
361,0.170081,29.8323,209.723
362,0.167657,29.8347,209.739
363,0.165267,29.8371,209.756
364,0.162912,29.8394,209.772
365,0.16059,29.8417,209.788
366,0.158301,29.844,209.804
367,0.156045,29.8462,209.82
368,0.153821,29.8484,209.835
369,0.151628,29.8505,209.85
370,0.149467,29.8527,209.865
371,0.147337,29.8548,209.88
372,0.145237,29.8568,209.895
373,0.143167,29.8589,209.909
374,0.141127,29.8609,209.923
375,0.139115,29.8629,209.937
376,0.137133,29.8648,209.951
377,0.135178,29.8667,209.964
378,0.133252,29.8686,209.978
379,0.131353,29.8705,209.991
380,0.129481,29.8724,210.004
381,0.127636,29.8742,210.017
382,0.125817,29.876,210.029
383,0.124024,29.8777,210.042
384,0.122256,29.8795,210.054
385,0.120514,29.8812,210.066
386,0.118797,29.8829,210.078
387,0.117104,29.8846,210.089
388,0.115435,29.8862,210.101
389,0.11379,29.8878,210.112
390,0.112168,29.8894,210.124
391,0.11057,29.891,210.135
392,0.108994,29.8926,210.146
393,0.107441,29.8941,210.156
394,0.10591,29.8956,210.167
395,0.104401,29.8971,210.177
396,0.102913,29.8986,210.188
397,0.101447,29.9,210.198
398,0.100001,29.9014,210.208
399,0.098576,29.9028,210.218
400,0.0971713,29.9042,210.227
401,0.0957867,29.9056,210.237
402,0.0944218,29.9069,210.247
403,0.0930763,29.9083,210.256
404,0.09175,29.9096,210.265
405,0.0904426,29.9108,210.274
406,0.0891538,29.9121,210.283
407,0.0878834,29.9134,210.292
408,0.0866311,29.9146,210.3
409,0.0853967,29.9158,210.309
410,0.0841799,29.917,210.317
411,0.0829804,29.9182,210.326
412,0.0817979,29.9194,210.334
413,0.0806324,29.9205,210.342
414,0.0794834,29.9216,210.35
415,0.0783509,29.9228,210.358
416,0.0772344,29.9239,210.366
417,0.0761339,29.925,210.373
418,0.075049,29.926,210.381
419,0.0739797,29.9271,210.388
420,0.0729255,29.9281,210.395
421,0.0718864,29.9291,210.403
422,0.0708621,29.9301,210.41
423,0.0698524,29.9311,210.417
424,0.068857,29.9321,210.424
425,0.0678759,29.9331,210.43
426,0.0669087,29.934,210.437
427,0.0659553,29.935,210.444
428,0.0650155,29.9359,210.45
429,0.0640891,29.9368,210.457
430,0.0631759,29.9377,210.463
431,0.0622757,29.9386,210.469
432,0.0613884,29.9395,210.475
433,0.0605136,29.9403,210.481
434,0.0596514,29.9412,210.487
435,0.0588014,29.942,210.493
436,0.0579635,29.9429,210.499
437,0.0571376,29.9437,210.505
438,0.0563235,29.9445,210.51
439,0.0555209,29.9453,210.516
440,0.0547298,29.9461,210.521
441,0.05395,29.9468,210.527
442,0.0531812,29.9476,210.532
443,0.0524235,29.9483,210.537
444,0.0516765,29.9491,210.543
445,0.0509401,29.9498,210.548
446,0.0502143,29.9505,210.553
447,0.0494988,29.9512,210.558
448,0.0487935,29.9519,210.563
449,0.0480982,29.9526,210.567
450,0.0474129,29.9533,210.572
451,0.0467373,29.9539,210.577
452,0.0460713,29.9546,210.581
453,0.0454149,29.9552,210.586
454,0.0447678,29.9559,210.59
455,0.0441299,29.9565,210.595
456,0.0435011,29.9571,210.599
457,0.0428812,29.9577,210.603
458,0.0422702,29.9583,210.608
459,0.0416679,29.9589,210.612
460,0.0410742,29.9595,210.616
461,0.0404889,29.9601,210.62
462,0.039912,29.9607,210.624
463,0.0393433,29.9612,210.628
464,0.0387827,29.9618,210.632
465,0.0382301,29.9623,210.636
466,0.0376853,29.9629,210.639
467,0.0371483,29.9634,210.643
468,0.036619,29.9639,210.647
469,0.0360972,29.9644,210.65
470,0.0355829,29.9649,210.654
471,0.0350758,29.9654,210.657
472,0.034576,29.9659,210.661
473,0.0340834,29.9664,210.664
474,0.0335977,29.9669,210.668
475,0.033119,29.9674,210.671
476,0.0326471,29.9678,210.674
477,0.0321819,29.9683,210.678
478,0.0317233,29.9687,210.681
479,0.0312713,29.9692,210.684
480,0.0308257,29.9696,210.687
481,0.0303865,29.97,210.69
482,0.0299535,29.9705,210.693
483,0.0295267,29.9709,210.696
484,0.0291059,29.9713,210.699
485,0.0286912,29.9717,210.702
486,0.0282824,29.9721,210.705
487,0.0278794,29.9725,210.707
488,0.0274821,29.9729,210.71
489,0.0270905,29.9733,210.713
490,0.0267045,29.9737,210.715
491,0.026324,29.9741,210.718
492,0.0259489,29.9744,210.721
493,0.0255791,29.9748,210.723
494,0.0252147,29.9751,210.726
495,0.0248554,29.9755,210.728
496,0.0245012,29.9758,210.731
497,0.0241521,29.9762,210.733
498,0.0238079,29.9765,210.736
499,0.0234687,29.9769,210.738
500,0.0231343,29.9772,210.74
501,0.0228046,29.9775,210.742
502,0.0224797,29.9778,210.745
503,0.0221594,29.9782,210.747
504,0.0218436,29.9785,210.749
505,0.0215323,29.9788,210.751
506,0.0212255,29.9791,210.753
507,0.0209231,29.9794,210.756
508,0.0206249,29.9797,210.758
509,0.020331,29.98,210.76
510,0.0200413,29.9802,210.762
511,0.0197558,29.9805,210.764
512,0.0194743,29.9808,210.766
513,0.0191968,29.9811,210.767
514,0.0189232,29.9813,210.769
515,0.0186536,29.9816,210.771
516,0.0183878,29.9819,210.773
517,0.0181258,29.9821,210.775
518,0.0178675,29.9824,210.777
519,0.0176129,29.9826,210.778
520,0.0173619,29.9829,210.78
521,0.0171145,29.9831,210.782
522,0.0168706,29.9834,210.784
523,0.0166302,29.9836,210.785
524,0.0163933,29.9838,210.787
525,0.0161597,29.9841,210.788
526,0.0159294,29.9843,210.79
527,0.0157024,29.9845,210.792
528,0.0154787,29.9847,210.793
529,0.0152581,29.985,210.795
530,0.0150407,29.9852,210.796
531,0.0148264,29.9854,210.798
532,0.0146151,29.9856,210.799
533,0.0144068,29.9858,210.801
534,0.0142016,29.986,210.802
535,0.0139992,29.9862,210.803
536,0.0137997,29.9864,210.805
537,0.0136031,29.9866,210.806
538,0.0134092,29.9868,210.808
539,0.0132182,29.987,210.809
540,0.0130298,29.9872,210.81
541,0.0128441,29.9873,210.811
542,0.0126611,29.9875,210.813
543,0.0124807,29.9877,210.814
544,0.0123029,29.9879,210.815
545,0.0121275,29.988,210.816
546,0.0119547,29.9882,210.818
547,0.0117844,29.9884,210.819
548,0.0116165,29.9885,210.82
549,0.0114509,29.9887,210.821
550,0.0112878,29.9889,210.822
551,0.0111269,29.989,210.823
552,0.0109684,29.9892,210.824
553,0.0108121,29.9893,210.826
554,0.010658,29.9895,210.827
555,0.0105061,29.9896,210.828
556,0.0103564,29.9898,210.829
557,0.0102088,29.9899,210.83
558,0.0100634,29.9901,210.831
559,0.00991997,29.9902,210.832
560,0.00977862,29.9904,210.833
561,0.00963928,29.9905,210.834
562,0.00950192,29.9906,210.835
563,0.00936652,29.9908,210.836
564,0.00923305,29.9909,210.836
565,0.00910149,29.991,210.837
566,0.00897179,29.9912,210.838
567,0.00884395,29.9913,210.839
568,0.00871792,29.9914,210.84
569,0.0085937,29.9915,210.841
570,0.00847124,29.9916,210.842
571,0.00835053,29.9918,210.843
572,0.00823154,29.9919,210.843
573,0.00811424,29.992,210.844
574,0.00799861,29.9921,210.845
575,0.00788464,29.9922,210.846
576,0.00777228,29.9923,210.847
577,0.00766153,29.9924,210.847
578,0.00755236,29.9926,210.848
579,0.00744474,29.9927,210.849
580,0.00733865,29.9928,210.85
581,0.00723408,29.9929,210.85
582,0.007131,29.993,210.851
583,0.00702938,29.9931,210.852
584,0.00692921,29.9932,210.852
585,0.00683048,29.9933,210.853
586,0.00673314,29.9934,210.854
587,0.0066372,29.9935,210.854
588,0.00654262,29.9936,210.855
589,0.00644939,29.9936,210.856
590,0.00635749,29.9937,210.856
591,0.00626689,29.9938,210.857
592,0.00617759,29.9939,210.858
593,0.00608956,29.994,210.858
594,0.00600279,29.9941,210.859
595,0.00591725,29.9942,210.859
596,0.00583293,29.9943,210.86
597,0.00574981,29.9943,210.861
598,0.00566788,29.9944,210.861
599,0.00558712,29.9945,210.862
600,0.0055075,29.9946,210.862
601,0.00542902,29.9946,210.863
602,0.00535166,29.9947,210.863
603,0.0052754,29.9948,210.864
604,0.00520022,29.9949,210.864
605,0.00512612,29.9949,210.865
606,0.00505308,29.995,210.865
607,0.00498107,29.9951,210.866
608,0.00491009,29.9952,210.866
609,0.00484012,29.9952,210.867
610,0.00477115,29.9953,210.867
611,0.00470317,29.9954,210.868
612,0.00463615,29.9954,210.868
613,0.00457008,29.9955,210.869
614,0.00450496,29.9956,210.869
615,0.00444077,29.9956,210.87
616,0.00437749,29.9957,210.87
617,0.00431511,29.9957,210.871
618,0.00425362,29.9958,210.871
619,0.00419301,29.9959,210.871
620,0.00413326,29.9959,210.872
621,0.00407436,29.996,210.872
622,0.0040163,29.996,210.873
623,0.00395907,29.9961,210.873
624,0.00390265,29.9962,210.873
625,0.00384704,29.9962,210.874
626,0.00379222,29.9963,210.874
627,0.00373818,29.9963,210.875
628,0.00368491,29.9964,210.875
629,0.0036324,29.9964,210.875
630,0.00358064,29.9965,210.876
631,0.00352962,29.9965,210.876
632,0.00347932,29.9966,210.876
633,0.00342974,29.9966,210.877
634,0.00338087,29.9967,210.877
635,0.00333269,29.9967,210.877
636,0.0032852,29.9968,210.878
637,0.00323839,29.9968,210.878
638,0.00319224,29.9969,210.878
639,0.00314675,29.9969,210.879
640,0.00310191,29.9969,210.879
641,0.00305771,29.997,210.879
642,0.00301414,29.997,210.88
643,0.00297119,29.9971,210.88
644,0.00292885,29.9971,210.88
645,0.00288711,29.9972,210.88
646,0.00284597,29.9972,210.881
647,0.00280542,29.9972,210.881
648,0.00276544,29.9973,210.881
649,0.00272603,29.9973,210.882
650,0.00268719,29.9974,210.882
651,0.0026489,29.9974,210.882
652,0.00261115,29.9974,210.882
653,0.00257394,29.9975,210.883
654,0.00253726,29.9975,210.883
655,0.00250111,29.9975,210.883
656,0.00246547,29.9976,210.883
657,0.00243034,29.9976,210.884
658,0.0023957,29.9976,210.884
659,0.00236157,29.9977,210.884
660,0.00232791,29.9977,210.884
661,0.00229474,29.9977,210.885
662,0.00226204,29.9978,210.885
663,0.00222981,29.9978,210.885
664,0.00219803,29.9978,210.885
665,0.00216671,29.9979,210.885
666,0.00213584,29.9979,210.886
667,0.0021054,29.9979,210.886
668,0.0020754,29.998,210.886
669,0.00204582,29.998,210.886
670,0.00201667,29.998,210.886
671,0.00198793,29.998,210.887
672,0.00195961,29.9981,210.887
673,0.00193168,29.9981,210.887
674,0.00190416,29.9981,210.887
675,0.00187702,29.9981,210.887
676,0.00185027,29.9982,210.888
677,0.00182391,29.9982,210.888
678,0.00179792,29.9982,210.888
679,0.0017723,29.9983,210.888
680,0.00174704,29.9983,210.888
681,0.00172215,29.9983,210.888
682,0.00169761,29.9983,210.889
683,0.00167342,29.9984,210.889
684,0.00164957,29.9984,210.889
685,0.00162606,29.9984,210.889
686,0.00160289,29.9984,210.889
687,0.00158005,29.9984,210.889
688,0.00155754,29.9985,210.89
689,0.00153534,29.9985,210.89
690,0.00151346,29.9985,210.89
691,0.0014919,29.9985,210.89
692,0.00147064,29.9986,210.89
693,0.00144968,29.9986,210.89
694,0.00142902,29.9986,210.891
695,0.00140866,29.9986,210.891
696,0.00138859,29.9986,210.891
697,0.0013688,29.9987,210.891
698,0.00134929,29.9987,210.891
699,0.00133007,29.9987,210.891
700,0.00131111,29.9987,210.891
701,0.00129243,29.9987,210.891
702,0.00127401,29.9987,210.892
703,0.00125586,29.9988,210.892
704,0.00123796,29.9988,210.892
705,0.00122032,29.9988,210.892
706,0.00120293,29.9988,210.892
707,0.00118579,29.9988,210.892
708,0.00116889,29.9988,210.892
709,0.00115224,29.9989,210.892
710,0.00113582,29.9989,210.893
711,0.00111963,29.9989,210.893
712,0.00110368,29.9989,210.893
713,0.00108795,29.9989,210.893
714,0.00107245,29.9989,210.893
715,0.00105717,29.999,210.893
716,0.0010421,29.999,210.893
717,0.00102725,29.999,210.893
718,0.00101261,29.999,210.893
719,0.000998183,29.999,210.893
720,0.000983959,29.999,210.894
721,0.000969938,29.999,210.894
722,0.000956116,29.9991,210.894
723,0.000942491,29.9991,210.894
724,0.000929061,29.9991,210.894
725,0.000915822,29.9991,210.894
726,0.000902772,29.9991,210.894
727,0.000889907,29.9991,210.894
728,0.000877226,29.9991,210.894
729,0.000864726,29.9991,210.894
730,0.000852403,29.9992,210.894
731,0.000840257,29.9992,210.895
732,0.000828283,29.9992,210.895
733,0.00081648,29.9992,210.895
734,0.000804846,29.9992,210.895
735,0.000793377,29.9992,210.895
736,0.000782071,29.9992,210.895
737,0.000770927,29.9992,210.895
738,0.000759941,29.9993,210.895
739,0.000749112,29.9993,210.895
740,0.000738437,29.9993,210.895
741,0.000727914,29.9993,210.895
742,0.000717542,29.9993,210.895
743,0.000707317,29.9993,210.896
744,0.000697238,29.9993,210.896
745,0.000687302,29.9993,210.896
746,0.000677508,29.9993,210.896
747,0.000667854,29.9993,210.896
748,0.000658337,29.9994,210.896
749,0.000648955,29.9994,210.896
750,0.000639708,29.9994,210.896
751,0.000630592,29.9994,210.896
752,0.000621606,29.9994,210.896
753,0.000612748,29.9994,210.896
754,0.000604017,29.9994,210.896
755,0.00059541,29.9994,210.896
756,0.000586925,29.9994,210.896
757,0.000578561,29.9994,210.896
758,0.000570317,29.9994,210.896
759,0.00056219,29.9994,210.897
760,0.000554179,29.9995,210.897
761,0.000546282,29.9995,210.897
762,0.000538497,29.9995,210.897
763,0.000530824,29.9995,210.897
764,0.00052326,29.9995,210.897
765,0.000515803,29.9995,210.897
766,0.000508453,29.9995,210.897
767,0.000501208,29.9995,210.897
768,0.000494065,29.9995,210.897
769,0.000487025,29.9995,210.897
770,0.000480085,29.9995,210.897
771,0.000473244,29.9995,210.897
772,0.0004665,29.9995,210.897
773,0.000459853,29.9995,210.897
774,0.0004533,29.9996,210.897
775,0.00044684,29.9996,210.897
776,0.000440473,29.9996,210.897
777,0.000434196,29.9996,210.897
778,0.000428009,29.9996,210.897
779,0.00042191,29.9996,210.897
780,0.000415897,29.9996,210.898
781,0.000409971,29.9996,210.898
782,0.000404129,29.9996,210.898
783,0.00039837,29.9996,210.898
784,0.000392693,29.9996,210.898
785,0.000387098,29.9996,210.898
786,0.000381581,29.9996,210.898
787,0.000376144,29.9996,210.898
788,0.000370784,29.9996,210.898
789,0.0003655,29.9996,210.898
790,0.000360292,29.9996,210.898
791,0.000355158,29.9996,210.898
792,0.000350097,29.9997,210.898
793,0.000345108,29.9997,210.898
794,0.00034019,29.9997,210.898
795,0.000335342,29.9997,210.898
796,0.000330564,29.9997,210.898
797,0.000325853,29.9997,210.898
798,0.00032121,29.9997,210.898
799,0.000316633,29.9997,210.898
800,0.000312121,29.9997,210.898
801,0.000307673,29.9997,210.898
802,0.000303289,29.9997,210.898
803,0.000298967,29.9997,210.898
804,0.000294707,29.9997,210.898
805,0.000290507,29.9997,210.898
806,0.000286367,29.9997,210.898
807,0.000282287,29.9997,210.898
808,0.000278264,29.9997,210.898
809,0.000274299,29.9997,210.899
810,0.00027039,29.9997,210.899
811,0.000266537,29.9997,210.899
812,0.000262739,29.9997,210.899
813,0.000258995,29.9997,210.899
814,0.000255304,29.9997,210.899
815,0.000251666,29.9998,210.899
816,0.00024808,29.9998,210.899
817,0.000244545,29.9998,210.899
818,0.00024106,29.9998,210.899
819,0.000237625,29.9998,210.899
820,0.000234239,29.9998,210.899
821,0.000230901,29.9998,210.899
822,0.000227611,29.9998,210.899
823,0.000224367,29.9998,210.899
824,0.00022117,29.9998,210.899
825,0.000218018,29.9998,210.899
826,0.000214912,29.9998,210.899
827,0.000211849,29.9998,210.899
828,0.00020883,29.9998,210.899
829,0.000205854,29.9998,210.899
830,0.000202921,29.9998,210.899
831,0.000200029,29.9998,210.899
832,0.000197179,29.9998,210.899
833,0.000194369,29.9998,210.899
834,0.000191599,29.9998,210.899
835,0.000188869,29.9998,210.899
836,0.000186178,29.9998,210.899
837,0.000183525,29.9998,210.899
838,0.00018091,29.9998,210.899
839,0.000178332,29.9998,210.899
840,0.00017579,29.9998,210.899
841,0.000173285,29.9998,210.899
842,0.000170816,29.9998,210.899
843,0.000168382,29.9998,210.899
844,0.000165983,29.9998,210.899
845,0.000163617,29.9998,210.899
846,0.000161286,29.9998,210.899
847,0.000158987,29.9998,210.899
848,0.000156722,29.9998,210.899
849,0.000154489,29.9998,210.899
850,0.000152287,29.9998,210.899
851,0.000150117,29.9999,210.899
